"dataset","nrow","distribution","n_sims","q10","q25","q50","q75","q90"
"anzg_simazine_marine",8,"lgumbel",500,0.0890764012081848,0.165344404930923,0.31932060306838,0.481958363888376,0.62928717992264
"anzg_simazine_marine",8,"llogis",500,0.135766638291379,0.155380922032519,0.181528650415017,0.208422027929357,0.234467035269452
"anzg_simazine_marine",8,"lnorm",500,0.134889708945114,0.190728516639975,0.230697636866236,0.255011459390703,0.268537146638415
"anzg_simazine_marine",8,"lnorm_lnorm",500,1.75687360051515e-08,2.7391095951947e-08,6.4562042019532e-08,2.06374807110905e-07,9.39946561852587e-07
"anzg_simazine_marine",8,"weibull",500,0.0294936709666556,0.0689394991033059,0.126514820879056,0.210182222495049,0.269959204606703
"anzg_simazine_marine",10,"gamma",500,0.00173316175161794,0.0100555979756457,0.0514506950495301,0.152096436259668,0.251320419306373
"anzg_simazine_marine",10,"lgumbel",500,0.0999161435044726,0.1832442402294,0.375312566388659,0.54621127934137,0.697444831851804
"anzg_simazine_marine",10,"llogis",500,0.12422909279483,0.148722111826486,0.179331834736725,0.208712620357626,0.252973396561542
"anzg_simazine_marine",10,"lnorm",500,0.114084453850716,0.183488292799471,0.234380358781514,0.267723716043857,0.29108607631435
"anzg_simazine_marine",10,"lnorm_lnorm",500,2.85961562929014e-05,4.39863840043883e-05,9.26486510374492e-05,0.000315457732783563,0.00139640461311615
"anzg_simazine_marine",10,"weibull",500,0.0146602605675346,0.0385653123796669,0.0950310763499016,0.183680988044621,0.264226611154009
"anzg_simazine_marine",16,"gamma",500,9.08066319200737e-06,0.000257585848833592,0.00451780251761517,0.0364426617696172,0.136813810602968
"anzg_simazine_marine",16,"lgumbel",500,0.113349723745668,0.239028104116082,0.463440819349355,0.681316036628896,0.812612964182258
"anzg_simazine_marine",16,"llogis",500,0.0774239974032156,0.117712674175289,0.163069044694736,0.215575991548964,0.298814282942824
"anzg_simazine_marine",16,"lnorm",500,0.0399422237696519,0.117059848544143,0.22294002823036,0.311381113841578,0.346404984564126
"anzg_simazine_marine",16,"lnorm_lnorm",500,0.00202006538309293,0.00328255343425649,0.0073649746533469,0.0225966173217719,0.0866946088273823
"anzg_simazine_marine",16,"weibull",500,0.00072543368623923,0.00485476496676846,0.0268570917238457,0.102429008537396,0.193333788508015
"anzg_simazine_marine",26,"gamma",500,4.17840566435115e-10,1.24246874439181e-07,4.60633147623987e-05,0.00197151750426706,0.0222812375366358
"anzg_simazine_marine",26,"lgumbel",500,0.104819372330148,0.27248562505108,0.564144579467483,0.780704720991885,0.889213676834494
"anzg_simazine_marine",26,"llogis",500,0.0267204513208234,0.0642241532521463,0.125693635864613,0.213882178802153,0.314983994348777
"anzg_simazine_marine",26,"lnorm",500,0.00808479174678915,0.0369637310794564,0.158183020819631,0.320517829702834,0.41359019530042
"anzg_simazine_marine",26,"lnorm_lnorm",500,0.0093652656656495,0.0137981156573385,0.0303669495442779,0.0762035771455142,0.25411984529777
"anzg_simazine_marine",26,"weibull",500,6.40355851707952e-06,0.000133480352103914,0.00288116573579441,0.0208182012906891,0.0920515819057356
"anzg_sulfometuron_methyl_fresh",5,"gamma",500,9.54396171519029e-16,5.31005071302809e-15,2.60758645383016e-14,6.75594256572529e-14,1.05805181198057e-13
"anzg_sulfometuron_methyl_fresh",5,"lgumbel",500,2.52201040567673e-16,1.99530970913551e-15,8.57070446231376e-15,2.88604382494466e-14,7.08985283188841e-14
"anzg_sulfometuron_methyl_fresh",5,"llogis",500,4.12435773744564e-16,2.45489027782369e-15,1.30852146890939e-14,3.72779709621462e-14,7.22827138349181e-14
"anzg_sulfometuron_methyl_fresh",5,"lnorm",500,4.22838462098315e-16,3.06989923156841e-15,1.4458603740928e-14,4.13079881774327e-14,8.17701212573511e-14
"anzg_sulfometuron_methyl_fresh",5,"lnorm_lnorm",500,0.999999999999647,0.999999999999763,0.9999999999999,0.999999999999982,0.999999999999997
"anzg_sulfometuron_methyl_fresh",5,"weibull",500,6.93519669401123e-16,3.42818104326788e-15,2.02119353030418e-14,5.94492235001382e-14,8.38875884931411e-14
"anzg_sulfometuron_methyl_fresh",6,"gamma",500,0.128381315430307,0.233186570488329,0.350102955855359,0.490658894348058,0.620271684530798
"anzg_sulfometuron_methyl_fresh",6,"lgumbel",500,0.0142970069429952,0.0385785267760694,0.0821933344933418,0.154140161783219,0.244779343959012
"anzg_sulfometuron_methyl_fresh",6,"llogis",500,0.0676587656438787,0.0959985345525501,0.131005784879721,0.166018351359219,0.197487785526439
"anzg_sulfometuron_methyl_fresh",6,"lnorm",500,0.0542282796336994,0.103138202747243,0.163802269508741,0.212982923351252,0.24139250083626
"anzg_sulfometuron_methyl_fresh",6,"lnorm_lnorm",500,0,0,0,0,0
"anzg_sulfometuron_methyl_fresh",6,"weibull",500,0.159641979644368,0.206190382178975,0.241532006262478,0.269809702200076,0.296883587478378
"anzg_sulfometuron_methyl_fresh",7,"gamma",500,0.133817160312484,0.249670127338067,0.378474436497787,0.539880196392507,0.669833620459349
"anzg_sulfometuron_methyl_fresh",7,"lgumbel",500,0.00775474951778191,0.02113103165498,0.0578753882833816,0.126324063009403,0.216826415934354
"anzg_sulfometuron_methyl_fresh",7,"llogis",500,0.0525248981700646,0.0819479894401799,0.123565049255309,0.161510652849672,0.191396110068751
"anzg_sulfometuron_methyl_fresh",7,"lnorm",500,0.0406057573105535,0.0812051212514669,0.146637268955941,0.210042847862972,0.247509086953001
"anzg_sulfometuron_methyl_fresh",7,"lnorm_lnorm",500,6.92130707622603e-15,1.1617051697987e-14,2.70019639856074e-14,9.08745782605816e-14,3.96314262440279e-13
"anzg_sulfometuron_methyl_fresh",7,"weibull",500,0.166035887592118,0.211842060573891,0.249972640917018,0.282413603742307,0.31287707238811
"anzg_sulfometuron_methyl_fresh",8,"gamma",500,0.143322842414964,0.267538146187812,0.420105343542231,0.568052550233944,0.709953361835772
"anzg_sulfometuron_methyl_fresh",8,"lgumbel",500,0.00420311011103092,0.013816338715116,0.041445308622261,0.108919765502623,0.196464845917141
"anzg_sulfometuron_methyl_fresh",8,"llogis",500,0.0415352596333122,0.073911277271565,0.111311312918668,0.155925695179215,0.193876966802166
"anzg_sulfometuron_methyl_fresh",8,"lnorm",500,0.0281198642709715,0.0655991613290301,0.125746626270306,0.205578832772816,0.253284481694264
"anzg_sulfometuron_methyl_fresh",8,"lnorm_lnorm",500,1.88147322861698e-08,3.04667866674105e-08,7.69281758847634e-08,2.86364547681533e-07,1.2742678360489e-06
"anzg_sulfometuron_methyl_fresh",8,"weibull",500,0.16459734355485,0.211175392093863,0.258657157984851,0.291092557981196,0.320992579667237
"anzg_sulfometuron_methyl_fresh",10,"gamma",500,0.143299545940717,0.285888152540358,0.468156896332717,0.648545562678281,0.776203854166782
"anzg_sulfometuron_methyl_fresh",10,"lgumbel",500,0.00100909823537401,0.00518371066080753,0.0225750364684182,0.0696196862568488,0.161146837768989
"anzg_sulfometuron_methyl_fresh",10,"llogis",500,0.0230377751588466,0.0475548387981937,0.0901298011628038,0.140470140840407,0.192599263234966
"anzg_sulfometuron_methyl_fresh",10,"lnorm",500,0.011909567846455,0.0427102996881332,0.105589964477163,0.195447831150848,0.261606719898536
"anzg_sulfometuron_methyl_fresh",10,"lnorm_lnorm",500,2.62126826375022e-05,4.5995957334039e-05,0.000104023625573624,0.000370383972812308,0.00159940810499036
"anzg_sulfometuron_methyl_fresh",10,"weibull",500,0.152967975096959,0.207606324289698,0.26308782101814,0.30581432769125,0.333125469121499
"anzg_sulfometuron_methyl_fresh",16,"gamma",500,0.168723106534366,0.329499746037209,0.575838924387025,0.742845290733318,0.855445884885782
"anzg_sulfometuron_methyl_fresh",16,"lgumbel",500,8.41840189516773e-06,0.000144694221381312,0.00172539451707361,0.0168795063079199,0.0563631766129136
"anzg_sulfometuron_methyl_fresh",16,"llogis",500,0.00424001346218965,0.0139154109530426,0.0403025780375399,0.0982496411310242,0.155053339080159
"anzg_sulfometuron_methyl_fresh",16,"lnorm",500,0.000876164371642214,0.00703999981390633,0.0384279928120196,0.139897451350332,0.24752502858079
"anzg_sulfometuron_methyl_fresh",16,"lnorm_lnorm",500,0.00168638376278994,0.00293941141006189,0.00682742114878081,0.0217253247047476,0.0895213492759999
"anzg_sulfometuron_methyl_fresh",16,"weibull",500,0.0883861006588394,0.165563104360616,0.268216587532024,0.333447295257728,0.390914325510009
"anzg_sulfometuron_methyl_fresh",26,"gamma",500,0.203736642853752,0.474676414256989,0.717691882305737,0.853339596292522,0.927106364029913
"anzg_sulfometuron_methyl_fresh",26,"lgumbel",500,3.46551120682814e-09,1.66610543938406e-07,9.20930360847886e-06,0.000244221805070091,0.00402397117524501
"anzg_sulfometuron_methyl_fresh",26,"llogis",500,0.00031117305291205,0.0013079296921156,0.00579483786224213,0.0259198847576331,0.0722756928311532
"anzg_sulfometuron_methyl_fresh",26,"lnorm",500,2.2720917160843e-05,0.000273782545956187,0.00339133419241845,0.0234462626515565,0.114895330458375
"anzg_sulfometuron_methyl_fresh",26,"lnorm_lnorm",500,0.00279884099665331,0.00726916918204596,0.0189434854500075,0.0683573106364584,0.236846475677185
"anzg_sulfometuron_methyl_fresh",26,"weibull",500,0.035657547828606,0.0852331299987325,0.170048621287763,0.340261563612864,0.454805950581769
"anzg_zinc_marine",5,"gamma",500,3.17588589539233e-16,1.83907027148042e-15,1.11880496961709e-14,3.91276074400277e-14,7.98505261347087e-14
"anzg_zinc_marine",5,"lgumbel",500,6.58785352757992e-16,4.66186953477368e-15,2.22004393347938e-14,6.10429915439623e-14,8.2572545384843e-14
"anzg_zinc_marine",5,"llogis",500,5.35284976766893e-16,3.25303292119645e-15,1.52024956158365e-14,4.90224209690387e-14,7.41219714077958e-14
"anzg_zinc_marine",5,"lnorm",500,6.39787795826392e-16,3.69751546451622e-15,1.75113141250475e-14,5.32934650203985e-14,8.38143612751865e-14
"anzg_zinc_marine",5,"lnorm_lnorm",500,0.999999999999631,0.999999999999759,0.999999999999913,0.999999999999982,0.999999999999997
"anzg_zinc_marine",5,"weibull",500,4.46544668669836e-16,2.21126947778388e-15,1.23257049619614e-14,4.33072952079584e-14,8.02455113745008e-14
"anzg_zinc_marine",6,"gamma",500,0.02262230868002,0.0612229922940271,0.13242772411006,0.21597752531922,0.260443065336935
"anzg_zinc_marine",6,"lgumbel",500,0.105824143332528,0.167937884321834,0.290604135879794,0.433838462050895,0.571572713446933
"anzg_zinc_marine",6,"llogis",500,0.144316588880433,0.159395179590886,0.179210374176724,0.200394089382571,0.225366013136911
"anzg_zinc_marine",6,"lnorm",500,0.150866785522633,0.191282984811216,0.218839262072833,0.233382312352259,0.244865149843852
"anzg_zinc_marine",6,"lnorm_lnorm",500,0,0,0,0,0
"anzg_zinc_marine",6,"weibull",500,0.0477090652327293,0.0860761609825467,0.144776422102882,0.212986309121789,0.279703214858083
"anzg_zinc_marine",7,"gamma",500,0.0104826282117127,0.0387965793636854,0.0999080285340163,0.201806935760409,0.264987884166282
"anzg_zinc_marine",7,"lgumbel",500,0.0953523687529065,0.189892125772682,0.332123434187427,0.496016616789148,0.622988973518393
"anzg_zinc_marine",7,"llogis",500,0.140346320986332,0.158802898594772,0.179660219068864,0.205094433159695,0.235830486904753
"anzg_zinc_marine",7,"lnorm",500,0.134900958238244,0.181787415861658,0.22173084512603,0.24104536028097,0.254025183655932
"anzg_zinc_marine",7,"lnorm_lnorm",500,7.44227330804724e-15,1.2046999540809e-14,3.00277514056954e-14,1.14802727441477e-13,5.6857526091636e-13
"anzg_zinc_marine",7,"weibull",500,0.0311334188318242,0.0641125653507103,0.119580787658811,0.198775070780612,0.271300843365441
"anzg_zinc_marine",8,"gamma",500,0.00523257301234267,0.0230633784355641,0.0829765044046012,0.180416249387817,0.254277140831979
"anzg_zinc_marine",8,"lgumbel",500,0.109216018496989,0.220545155624406,0.358158633915119,0.522815186893276,0.65895852428774
"anzg_zinc_marine",8,"llogis",500,0.136244159255541,0.15739755773956,0.180045908898614,0.208698462490263,0.239537973261517
"anzg_zinc_marine",8,"lnorm",500,0.124300138754249,0.178559589737826,0.225803842904378,0.246444766613895,0.262191188506477
"anzg_zinc_marine",8,"lnorm_lnorm",500,1.99969392958442e-08,3.35908820218555e-08,7.81305414310133e-08,2.91195025478482e-07,1.43717833685731e-06
"anzg_zinc_marine",8,"weibull",500,0.0207933741925942,0.0487358294733246,0.107950337398667,0.179529029167829,0.255814736945396
"anzg_zinc_marine",10,"gamma",500,0.00120643145329037,0.00667741395211607,0.0435571161554558,0.14353779583598,0.240712722970504
"anzg_zinc_marine",10,"lgumbel",500,0.119224460775114,0.238320442354522,0.410219274838807,0.602814566102659,0.724610102711361
"anzg_zinc_marine",10,"llogis",500,0.127061382624739,0.152124425488874,0.177107376684767,0.214246863250901,0.259240327342027
"anzg_zinc_marine",10,"lnorm",500,0.0949304707579876,0.154770860316683,0.227199949936228,0.261305720092367,0.278781392790967
"anzg_zinc_marine",10,"lnorm_lnorm",500,2.73464414791861e-05,4.98987061995965e-05,0.000107228571127456,0.000365869104111046,0.00138306925548517
"anzg_zinc_marine",10,"weibull",500,0.00893654589608993,0.0237446879071836,0.0702663465950747,0.153105702005772,0.239276484251929
"anzg_zinc_marine",16,"gamma",500,1.23425718879039e-05,0.000131109058188998,0.00243490884983864,0.0285102978972392,0.130428715322324
"anzg_zinc_marine",16,"lgumbel",500,0.127844593574299,0.334837512943794,0.568285919270494,0.751675722103769,0.842283774850869
"anzg_zinc_marine",16,"llogis",500,0.0695789989045043,0.103267596756944,0.146077652553323,0.204013564237907,0.275823811421818
"anzg_zinc_marine",16,"lnorm",500,0.0352868740082848,0.0731945359313782,0.161386460335821,0.273172582616943,0.323200483248711
"anzg_zinc_marine",16,"lnorm_lnorm",500,0.00229933526936058,0.00379317736812655,0.00939882314358876,0.0267750852366409,0.127675398070064
"anzg_zinc_marine",16,"weibull",500,0.0005842178568959,0.0021095172103383,0.011604412085713,0.0550874712179888,0.139891940384272
"anzg_zinc_marine",26,"gamma",500,2.43800479063852e-09,1.72942971712508e-07,8.34089917096335e-06,0.000612983379382416,0.0137160433362605
"anzg_zinc_marine",26,"lgumbel",500,0.175070683221517,0.423548465306618,0.68331979309059,0.834936785628069,0.898698886662747
"anzg_zinc_marine",26,"llogis",500,0.0202392543096775,0.0409836964629669,0.091946380319565,0.163185050367554,0.259045302554803
"anzg_zinc_marine",26,"lnorm",500,0.0048597685813173,0.0195459137235379,0.0720722147438149,0.194295590338229,0.354740753780766
"anzg_zinc_marine",26,"lnorm_lnorm",500,0.0106238924361093,0.0186383847989868,0.037524449000067,0.118323852278366,0.327912681783886
"anzg_zinc_marine",26,"weibull",500,5.12734790911529e-06,4.23764603681597e-05,0.000492879310236876,0.00464890027682628,0.0306197569633162
"ccme_boron",5,"gamma",500,7.39821579708918e-16,4.50910014800536e-15,2.1183097872763e-14,5.95592659329896e-14,8.25482699313271e-14
"ccme_boron",5,"lgumbel",500,4.78428960883636e-16,3.47233549425119e-15,1.47285010619165e-14,4.754709060613e-14,7.7137246338194e-14
"ccme_boron",5,"llogis",500,6.17549444426726e-16,3.34975871921191e-15,1.7055517989942e-14,4.72855254405872e-14,7.58286080941076e-14
"ccme_boron",5,"lnorm",500,8.03026290454149e-16,4.32049248698416e-15,1.90537255701497e-14,5.41850173902647e-14,8.48765836646617e-14
"ccme_boron",5,"lnorm_lnorm",500,0.999999999999623,0.999999999999731,0.999999999999892,0.999999999999977,0.999999999999996
"ccme_boron",5,"weibull",500,7.09557127062356e-16,4.33280372250766e-15,2.18328952969323e-14,5.91496539467786e-14,8.20588535757697e-14
"ccme_boron",6,"gamma",500,0.118799275191038,0.178504439542319,0.232077607550609,0.274334045341771,0.334096617934625
"ccme_boron",6,"lgumbel",500,0.042032797500896,0.0749912463411688,0.146125157067462,0.235825536012453,0.349037883668786
"ccme_boron",6,"llogis",500,0.125756581962895,0.144377370666872,0.162780681943045,0.184763252338495,0.209554593318112
"ccme_boron",6,"lnorm",500,0.128224985345614,0.169571310486383,0.207338313136817,0.227108661481244,0.237845706687238
"ccme_boron",6,"lnorm_lnorm",500,0,0,0,0,0
"ccme_boron",6,"weibull",500,0.111878147192058,0.168154040993829,0.234377414056468,0.306568961321637,0.365091155405649
"ccme_boron",7,"gamma",500,0.124637190006554,0.175480961245974,0.243050919909185,0.291567578473617,0.34529252061194
"ccme_boron",7,"lgumbel",500,0.02875364937271,0.060790914318758,0.124667604951994,0.229303393441785,0.331222444550429
"ccme_boron",7,"llogis",500,0.115133051607112,0.138890156792133,0.159206515373607,0.181542203435307,0.21458862156565
"ccme_boron",7,"lnorm",500,0.108167493608784,0.165682978683616,0.210015198987617,0.232382120326474,0.246381460114561
"ccme_boron",7,"lnorm_lnorm",500,5.96558502077069e-15,1.00351242163342e-14,2.41238096473196e-14,9.41881988634449e-14,5.79138923373771e-13
"ccme_boron",7,"weibull",500,0.116175758628939,0.166308270163239,0.244216804808819,0.316254175854411,0.376189935158849
"ccme_boron",8,"gamma",500,0.123454732371173,0.186394061580444,0.256421902423848,0.312007001917496,0.365401020319067
"ccme_boron",8,"lgumbel",500,0.0170080053177105,0.0450933495420652,0.103100291143376,0.200043051284762,0.333285069747201
"ccme_boron",8,"llogis",500,0.111330592777176,0.129704259076861,0.15644930650553,0.184516316867934,0.212106154029087
"ccme_boron",8,"lnorm",500,0.0951451143203239,0.148167123980216,0.207137217796615,0.236406177572053,0.254053960298209
"ccme_boron",8,"lnorm_lnorm",500,1.56282299522499e-08,2.35168481291685e-08,5.71361917468827e-08,2.19732556217323e-07,1.11946108075362e-06
"ccme_boron",8,"weibull",500,0.110536757711452,0.179593769806284,0.259474749614964,0.332071050219801,0.398608466165787
"ccme_boron",10,"gamma",500,0.114405496487272,0.193199593240993,0.276980030923146,0.33565205275537,0.387379815131672
"ccme_boron",10,"lgumbel",500,0.00900107665126674,0.0257835762615569,0.0706698623732782,0.158799386544757,0.287634646401109
"ccme_boron",10,"llogis",500,0.0937738158908769,0.118632581431122,0.148863959437569,0.185773420242127,0.224235151786749
"ccme_boron",10,"lnorm",500,0.0713522859069639,0.133196662531615,0.197962156548153,0.245302114040436,0.268854038626906
"ccme_boron",10,"lnorm_lnorm",500,2.20270976212198e-05,3.36383974523974e-05,7.88715665823927e-05,0.00031447389836852,0.0016632099056565
"ccme_boron",10,"weibull",500,0.107720342534839,0.184726703953431,0.281157045076706,0.357197981317023,0.420291705892416
"ccme_boron",16,"gamma",500,0.0974386667970936,0.192987192779411,0.316659877784196,0.376400191827459,0.418051233095368
"ccme_boron",16,"lgumbel",500,0.000705709371062071,0.00310337358492794,0.0168873878403894,0.0768044399331669,0.199203072562884
"ccme_boron",16,"llogis",500,0.050554891085354,0.0788585952263303,0.120052964140218,0.182610537768801,0.2583383842941
"ccme_boron",16,"lnorm",500,0.0318973156667449,0.076003099984435,0.151633770764895,0.257718242073327,0.31481852074328
"ccme_boron",16,"lnorm_lnorm",500,0.00157434956920397,0.00235401645692174,0.00521363695219953,0.016770159979721,0.0788539468178707
"ccme_boron",16,"weibull",500,0.089538550788883,0.195339678891056,0.323749805845623,0.397690506695444,0.449262282733616
"ccme_boron",26,"gamma",500,0.0769722343931441,0.207206610933612,0.353857477448706,0.419099260778515,0.450825445183372
"ccme_boron",26,"lgumbel",500,1.45289192553968e-05,0.0001159249605759,0.00172252496969678,0.0138131030211604,0.0604707020848341
"ccme_boron",26,"llogis",500,0.0194497987191271,0.0401692520459788,0.084993287360374,0.155906911494298,0.285201607648217
"ccme_boron",26,"lnorm",500,0.00812381320277785,0.0296307137577129,0.103143729724388,0.249434286018583,0.352214481158128
"ccme_boron",26,"lnorm_lnorm",500,0.0064563598843277,0.00932798061120586,0.019661038842114,0.0515248761948459,0.209020353784071
"ccme_boron",26,"weibull",500,0.0871188836838275,0.205290088959548,0.357701721147802,0.432046389937981,0.476158382470074
"ccme_cadmium",5,"gamma",500,2.03798256530713e-16,2.20694049839599e-15,9.15972699788234e-15,3.39182640656403e-14,7.02183330112934e-14
"ccme_cadmium",5,"lgumbel",500,7.82315553358966e-16,4.54397248763388e-15,1.74584473141357e-14,5.54888024413276e-14,7.82464764429241e-14
"ccme_cadmium",5,"llogis",500,4.12470352371707e-16,3.29755797490684e-15,1.29704448993405e-14,4.34908217633387e-14,7.12330730430004e-14
"ccme_cadmium",5,"lnorm",500,4.87373954417248e-16,3.9430206886589e-15,1.54585909922674e-14,4.87383534284427e-14,8.09748096886824e-14
"ccme_cadmium",5,"lnorm_lnorm",500,0.999999999999658,0.999999999999777,0.999999999999928,0.999999999999981,0.999999999999998
"ccme_cadmium",5,"weibull",500,3.13121345874199e-16,2.89636959291881e-15,1.14165680454233e-14,3.87573944533013e-14,7.81166064912057e-14
"ccme_cadmium",6,"gamma",500,0.018386565029273,0.0475068416453736,0.1074922750518,0.216874488394771,0.287819836746699
"ccme_cadmium",6,"lgumbel",500,0.0973522491518325,0.16893672647529,0.28507058912155,0.433685674964879,0.551097804126993
"ccme_cadmium",6,"llogis",500,0.140056289996563,0.162510211241183,0.184937239506866,0.207593409209756,0.23194063830909
"ccme_cadmium",6,"lnorm",500,0.146226034558643,0.189226306990825,0.221191597052531,0.239539904136611,0.253034382529532
"ccme_cadmium",6,"lnorm_lnorm",500,0,0,0,0,0
"ccme_cadmium",6,"weibull",500,0.0518810574141796,0.0892596062697938,0.153084167949556,0.220760831975035,0.26960610977583
"ccme_cadmium",7,"gamma",500,0.00823082366292827,0.0282660941221831,0.0889765451267506,0.186700427134255,0.292367722080459
"ccme_cadmium",7,"lgumbel",500,0.0953647081212226,0.180868182483144,0.293446704743379,0.469336601837004,0.586262915559372
"ccme_cadmium",7,"llogis",500,0.13876782819339,0.159754062602112,0.186829387848455,0.214198387024993,0.247160906391204
"ccme_cadmium",7,"lnorm",500,0.137933517004069,0.185025533623722,0.229082784112433,0.252275856254488,0.266309387108119
"ccme_cadmium",7,"lnorm_lnorm",500,6.80344429850582e-15,9.99579420340473e-15,2.36984921828109e-14,8.8732911252231e-14,4.71475119054222e-13
"ccme_cadmium",7,"weibull",500,0.0373873699938273,0.0721883601009081,0.143519243237065,0.212027581133878,0.266210051989627
"ccme_cadmium",8,"gamma",500,0.00362287793339654,0.0142627424063514,0.0637045227804267,0.168684624233026,0.280563962655425
"ccme_cadmium",8,"lgumbel",500,0.0916717383635118,0.179060625542829,0.309735840480409,0.507942776724656,0.633994121574184
"ccme_cadmium",8,"llogis",500,0.135470000246477,0.156612868801033,0.189006859138401,0.222172320697457,0.258636769123921
"ccme_cadmium",8,"lnorm",500,0.125069335276813,0.17913636152322,0.229494343602728,0.259302561795421,0.280014382523157
"ccme_cadmium",8,"lnorm_lnorm",500,1.71241679304568e-08,2.59832935461342e-08,6.27520100524685e-08,2.45119346934588e-07,1.21209879403995e-06
"ccme_cadmium",8,"weibull",500,0.0218832443520537,0.0523164802983902,0.128208058207803,0.207985926752493,0.270552781270802
"ccme_cadmium",10,"gamma",500,0.000763094591586892,0.00424674945364128,0.0360528404143147,0.122524605940744,0.240072186154919
"ccme_cadmium",10,"lgumbel",500,0.0804264154573166,0.191441205548484,0.359589848997354,0.555268816579767,0.694599706638104
"ccme_cadmium",10,"llogis",500,0.133564260071769,0.154063780243281,0.186687806743808,0.229690648339039,0.277117279437923
"ccme_cadmium",10,"lnorm",500,0.110909658213999,0.172352512899038,0.236236504186791,0.278835999513721,0.302199390221144
"ccme_cadmium",10,"lnorm_lnorm",500,2.666574590855e-05,4.40089901856669e-05,8.70741365666736e-05,0.000296579634719907,0.00188953242488702
"ccme_cadmium",10,"weibull",500,0.0112145736144972,0.0320029778800755,0.0983494183929573,0.186766305752825,0.271808022874576
"ccme_cadmium",16,"gamma",500,3.12267072934703e-06,8.04847055380522e-05,0.00233768065724668,0.0216120255442624,0.103681797635006
"ccme_cadmium",16,"lgumbel",500,0.102815719034376,0.237315092117745,0.462188818111428,0.665688498494924,0.806784488508877
"ccme_cadmium",16,"llogis",500,0.0868400665948747,0.128651125834759,0.176010081638882,0.233778968006238,0.307935289826824
"ccme_cadmium",16,"lnorm",500,0.048590063737383,0.117305996870217,0.232315802478821,0.319970107185684,0.356583111558221
"ccme_cadmium",16,"lnorm_lnorm",500,0.00209649394437238,0.00342557521282879,0.00688818384244978,0.0207889214619022,0.0827603087892323
"ccme_cadmium",16,"weibull",500,0.000987021310587465,0.00510610472896696,0.0302805069852892,0.102557349132567,0.214302690914044
"ccme_cadmium",26,"gamma",500,3.08251383161251e-11,8.45337796282242e-09,9.91126621208674e-06,0.000616801654335915,0.0107548565295697
"ccme_cadmium",26,"lgumbel",500,0.0888834048878231,0.263939467873101,0.544592702935839,0.780154481243615,0.888979068657957
"ccme_cadmium",26,"llogis",500,0.034950942977217,0.0666749909453083,0.13886822314259,0.225262078354868,0.321097160029542
"ccme_cadmium",26,"lnorm",500,0.00755636044747364,0.0386444480441363,0.146314011528423,0.332338248289246,0.435198111116072
"ccme_cadmium",26,"lnorm_lnorm",500,0.00955841759268409,0.0142495903169356,0.0301833114790266,0.0793983664942796,0.263482230824393
"ccme_cadmium",26,"weibull",500,4.13232435204669e-06,9.12407676260892e-05,0.00270329361134587,0.020434884020488,0.0883917136270646
"ccme_chloride",5,"gamma",500,7.73934234820782e-16,4.43058907254168e-15,2.43407989234245e-14,5.97393391064722e-14,8.04265821632761e-14
"ccme_chloride",5,"lgumbel",500,5.86153069733799e-16,3.56366442660299e-15,1.2241320379033e-14,3.5330858691448e-14,7.37114422660536e-14
"ccme_chloride",5,"llogis",500,5.44163033107211e-16,3.55928692819517e-15,1.71339205390767e-14,4.04261566370484e-14,6.95508520128567e-14
"ccme_chloride",5,"lnorm",500,7.2140650633117e-16,4.36375158008121e-15,1.97893022784392e-14,4.62667785407553e-14,8.09273157090272e-14
"ccme_chloride",5,"lnorm_lnorm",500,0.999999999999647,0.99999999999976,0.999999999999897,0.999999999999979,0.999999999999996
"ccme_chloride",5,"weibull",500,7.06655359380325e-16,4.08522369837601e-15,2.53421567480296e-14,5.93212293867231e-14,7.97722727918937e-14
"ccme_chloride",6,"gamma",500,0.127768592707766,0.187727116628046,0.245291287452497,0.301900480420569,0.357462800374261
"ccme_chloride",6,"lgumbel",500,0.0371187353213947,0.064582871579146,0.126861708831434,0.214977939469191,0.33410345234524
"ccme_chloride",6,"llogis",500,0.124577552006231,0.139151171196594,0.157937716397167,0.177617109703887,0.202243023027174
"ccme_chloride",6,"lnorm",500,0.11817706893672,0.15847976253541,0.203052730628602,0.224606439958314,0.235495900559498
"ccme_chloride",6,"lnorm_lnorm",500,0,0,0,0,0
"ccme_chloride",6,"weibull",500,0.123668166222611,0.18380016911371,0.250464877202604,0.309770867285604,0.351590024315554
"ccme_chloride",7,"gamma",500,0.126779466560621,0.188536467203929,0.255153409288866,0.315362222813472,0.374788914750809
"ccme_chloride",7,"lgumbel",500,0.023827213700906,0.0540753008358745,0.110304574613677,0.212908472986986,0.310737572068186
"ccme_chloride",7,"llogis",500,0.113871301494402,0.135714379474892,0.152618469700003,0.177852309290756,0.207324263610983
"ccme_chloride",7,"lnorm",500,0.103955630562421,0.15117973223258,0.203013670573843,0.229664340047007,0.244440157665079
"ccme_chloride",7,"lnorm_lnorm",500,6.19621608791529e-15,8.61060523770853e-15,2.35913218381596e-14,9.13030625379561e-14,2.97230412928479e-13
"ccme_chloride",7,"weibull",500,0.121856053584263,0.184511121110725,0.256919076789597,0.324712844898805,0.365556458655748
"ccme_chloride",8,"gamma",500,0.121505899878607,0.177423979136966,0.266730261766876,0.326810617533785,0.396376038531357
"ccme_chloride",8,"lgumbel",500,0.0149956188669865,0.0394194455074961,0.0944815543705992,0.205682550238427,0.322170730716907
