"dataset","nrow","distribution","mean_weight","sd_weight","n_sims"
"anzg_chlorine_marine",16,"weibull",0.173765951694124,0.133112770687039,500
"anzg_chlorine_marine",26,"gamma",0.13895707471528,0.142347610028354,500
"anzg_chlorine_marine",26,"lgumbel",0.158963067800493,0.225926271514006,500
"anzg_chlorine_marine",26,"llogis",0.243258954969238,0.160958667373736,500
"anzg_chlorine_marine",26,"lnorm",0.251520387290659,0.135816837038182,500
"anzg_chlorine_marine",26,"lnorm_lnorm",0.0670789642627604,0.143316414185505,500
"anzg_chlorine_marine",26,"weibull",0.14022155096157,0.142817980074508,500
"anzg_chromium_III_fresh",5,"gamma",0.0265738518582769,0.104104150500685,500
"anzg_chromium_III_fresh",5,"lgumbel",0.00599185003162383,0.0416236209028801,500
"anzg_chromium_III_fresh",5,"llogis",0.00811857772261708,0.0308093111318914,500
"anzg_chromium_III_fresh",5,"lnorm",0.00768697233462425,0.0311571760735545,500
"anzg_chromium_III_fresh",5,"lnorm_lnorm",0.92999999999978,0.255402546819355,500
"anzg_chromium_III_fresh",5,"weibull",0.0216287480530777,0.0829230865915129,500
"anzg_chromium_III_fresh",6,"gamma",0.267912446932513,0.105475233012821,500
"anzg_chromium_III_fresh",6,"lgumbel",0.1395346350715,0.108905630485535,500
"anzg_chromium_III_fresh",6,"llogis",0.155225688815687,0.0353066064113464,500
"anzg_chromium_III_fresh",6,"lnorm",0.180506083050986,0.0537426464881791,500
"anzg_chromium_III_fresh",6,"lnorm_lnorm",0,0,500
"anzg_chromium_III_fresh",6,"weibull",0.256821146129314,0.0865853864958372,500
"anzg_chromium_III_fresh",7,"gamma",0.282775221320087,0.112379163719669,500
"anzg_chromium_III_fresh",7,"lgumbel",0.120431839357392,0.110758517538897,500
"anzg_chromium_III_fresh",7,"llogis",0.150908231856549,0.0414806051166281,500
"anzg_chromium_III_fresh",7,"lnorm",0.17324512386649,0.0629596890985265,500
"anzg_chromium_III_fresh",7,"lnorm_lnorm",1.03217333109545e-10,1.69367546851741e-09,500
"anzg_chromium_III_fresh",7,"weibull",0.272639583496265,0.0955907047638155,500
"anzg_chromium_III_fresh",8,"gamma",0.298422189514296,0.118679293423194,500
"anzg_chromium_III_fresh",8,"lgumbel",0.105504246326741,0.111943112282886,500
"anzg_chromium_III_fresh",8,"llogis",0.145486980411627,0.0465665905913546,500
"anzg_chromium_III_fresh",8,"lnorm",0.16643069701521,0.0691563975290593,500
"anzg_chromium_III_fresh",8,"lnorm_lnorm",1.25868037668849e-05,0.000258313529649318,500
"anzg_chromium_III_fresh",8,"weibull",0.284143299928359,0.0992745055468829,500
"anzg_chromium_III_fresh",10,"gamma",0.323254064645524,0.131022569929784,500
"anzg_chromium_III_fresh",10,"lgumbel",0.0794009911723056,0.101342108727354,500
"anzg_chromium_III_fresh",10,"llogis",0.136957938109563,0.0603096423810765,500
"anzg_chromium_III_fresh",10,"lnorm",0.155486048103872,0.082605255802321,500
"anzg_chromium_III_fresh",10,"lnorm_lnorm",0.00140301814572875,0.0114573261132037,500
"anzg_chromium_III_fresh",10,"weibull",0.303497939823007,0.10316569057447,500
"anzg_chromium_III_fresh",16,"gamma",0.369408058532536,0.145041614358423,500
"anzg_chromium_III_fresh",16,"lgumbel",0.0329186769693857,0.0741928833710219,500
"anzg_chromium_III_fresh",16,"llogis",0.104788101204298,0.0785844278306665,500
"anzg_chromium_III_fresh",16,"lnorm",0.116653109895699,0.0996306268723595,500
"anzg_chromium_III_fresh",16,"lnorm_lnorm",0.0414855940655075,0.122342420517506,500
"anzg_chromium_III_fresh",16,"weibull",0.334746459332574,0.10989056287907,500
"anzg_chromium_III_fresh",26,"gamma",0.401395631662032,0.159044798793253,500
"anzg_chromium_III_fresh",26,"lgumbel",0.00605508681109376,0.0194292631999972,500
"anzg_chromium_III_fresh",26,"llogis",0.0691909286250284,0.0977426335845408,500
"anzg_chromium_III_fresh",26,"lnorm",0.0746835162244754,0.105776913243289,500
"anzg_chromium_III_fresh",26,"lnorm_lnorm",0.102401706055373,0.188301278346042,500
"anzg_chromium_III_fresh",26,"weibull",0.346273130621997,0.116624859321797,500
"anzg_copper_marine",5,"gamma",0.00435017606093246,0.0310642144030071,500
"anzg_copper_marine",5,"lgumbel",0.00972930896832892,0.0671908725145863,500
"anzg_copper_marine",5,"llogis",0.0045515762448823,0.0270488448644976,500
"anzg_copper_marine",5,"lnorm",0.00477723323540119,0.0291395091444869,500
"anzg_copper_marine",5,"lnorm_lnorm",0.97199999999987,0.165137945615649,500
"anzg_copper_marine",5,"weibull",0.00459170549058499,0.0339518609128642,500
"anzg_copper_marine",6,"gamma",0.189909461122326,0.0902417312086448,500
"anzg_copper_marine",6,"lgumbel",0.225177526063882,0.150880961783498,500
"anzg_copper_marine",6,"llogis",0.177898098546589,0.0330041881536768,500
"anzg_copper_marine",6,"lnorm",0.204868832152026,0.0398784794380663,500
"anzg_copper_marine",6,"lnorm_lnorm",0,0,500
"anzg_copper_marine",6,"weibull",0.202146082115177,0.0954147319455775,500
"anzg_copper_marine",7,"gamma",0.184657223185584,0.101789015360867,500
"anzg_copper_marine",7,"lgumbel",0.230131317528616,0.171073850578939,500
"anzg_copper_marine",7,"llogis",0.180303841653808,0.0419085890791088,500
"anzg_copper_marine",7,"lnorm",0.205360396130228,0.0491418368153384,500
"anzg_copper_marine",7,"lnorm_lnorm",6.26164694207193e-12,1.14397874765951e-10,500
"anzg_copper_marine",7,"weibull",0.199547221495503,0.109056312950233,500
"anzg_copper_marine",8,"gamma",0.177017856767423,0.106827015240167,500
"anzg_copper_marine",8,"lgumbel",0.231130242859724,0.17630447166547,500
"anzg_copper_marine",8,"llogis",0.187593832488647,0.0538708239871934,500
"anzg_copper_marine",8,"lnorm",0.211660419696771,0.0539037740687629,500
"anzg_copper_marine",8,"lnorm_lnorm",1.35032652842801e-05,0.000235667103139435,500
"anzg_copper_marine",8,"weibull",0.192584144922151,0.111916070909044,500
"anzg_copper_marine",10,"gamma",0.162831843310475,0.118181493942666,500
"anzg_copper_marine",10,"lgumbel",0.243158397380943,0.201149529104409,500
"anzg_copper_marine",10,"llogis",0.196116909519772,0.0700128562406404,500
"anzg_copper_marine",10,"lnorm",0.217174038801562,0.0653965288446262,500
"anzg_copper_marine",10,"lnorm_lnorm",0.00153551639188321,0.016296410653478,500
"anzg_copper_marine",10,"weibull",0.179183294595366,0.120468095734296,500
"anzg_copper_marine",16,"gamma",0.127164112039907,0.124903064361247,500
"anzg_copper_marine",16,"lgumbel",0.219897781610141,0.21652988253821,500
"anzg_copper_marine",16,"llogis",0.226481073360657,0.120307444044757,500
"anzg_copper_marine",16,"lnorm",0.244118798266671,0.0960445706462356,500
"anzg_copper_marine",16,"lnorm_lnorm",0.0341793688471605,0.112628004378949,500
"anzg_copper_marine",16,"weibull",0.148158865875464,0.128400359754462,500
"anzg_copper_marine",26,"gamma",0.0786534237066299,0.111316829739687,500
"anzg_copper_marine",26,"lgumbel",0.175126310817753,0.216678647420196,500
"anzg_copper_marine",26,"llogis",0.28128931407328,0.167749846429142,500
"anzg_copper_marine",26,"lnorm",0.276629797823815,0.132567491855186,500
"anzg_copper_marine",26,"lnorm_lnorm",0.0855983814081929,0.172965246917016,500
"anzg_copper_marine",26,"weibull",0.102702772170329,0.121673725498125,500
"anzg_dioxins_fresh",5,"gamma",0.0226694822841017,0.0987925512486532,500
"anzg_dioxins_fresh",5,"lgumbel",0.00764464155044763,0.0472429968978114,500
"anzg_dioxins_fresh",5,"llogis",0.00722694526996255,0.0296039633673318,500
"anzg_dioxins_fresh",5,"lnorm",0.00754584189237833,0.0335546205432629,500
"anzg_dioxins_fresh",5,"lnorm_lnorm",0.937999999999685,0.2413970693487,500
"anzg_dioxins_fresh",5,"weibull",0.0169130890034246,0.0708090460576093,500
"anzg_dioxins_fresh",6,"gamma",0.271554419535884,0.118919623739362,500
"anzg_dioxins_fresh",6,"lgumbel",0.145638521646898,0.121344487709766,500
"anzg_dioxins_fresh",6,"llogis",0.154208272123341,0.0373005990186582,500
"anzg_dioxins_fresh",6,"lnorm",0.178833828410645,0.0553046565724426,500
"anzg_dioxins_fresh",6,"lnorm_lnorm",0,0,500
"anzg_dioxins_fresh",6,"weibull",0.249764958283232,0.0858427384186595,500
"anzg_dioxins_fresh",7,"gamma",0.28689911001495,0.129997208818418,500
"anzg_dioxins_fresh",7,"lgumbel",0.128574538441182,0.12108788355823,500
"anzg_dioxins_fresh",7,"llogis",0.150568988700249,0.0440926595131393,500
"anzg_dioxins_fresh",7,"lnorm",0.174092939744127,0.0645520721061537,500
"anzg_dioxins_fresh",7,"lnorm_lnorm",8.16545114451077e-11,1.79197685553814e-09,500
"anzg_dioxins_fresh",7,"weibull",0.259864423017838,0.0893215833307705,500
"anzg_dioxins_fresh",8,"gamma",0.301533567929367,0.141138157961194,500
"anzg_dioxins_fresh",8,"lgumbel",0.111662138467443,0.114603728822116,500
"anzg_dioxins_fresh",8,"llogis",0.147273433197826,0.0533414364703801,500
"anzg_dioxins_fresh",8,"lnorm",0.169231037214142,0.0750038837930136,500
"anzg_dioxins_fresh",8,"lnorm_lnorm",2.90789348446716e-06,3.19113109216602e-05,500
"anzg_dioxins_fresh",8,"weibull",0.270296915297738,0.0932211115479739,500
"anzg_dioxins_fresh",10,"gamma",0.324851961013887,0.160797905724657,500
"anzg_dioxins_fresh",10,"lgumbel",0.0917699740288712,0.114887352273584,500
"anzg_dioxins_fresh",10,"llogis",0.138957547613747,0.0650289916602643,500
"anzg_dioxins_fresh",10,"lnorm",0.15863862124828,0.0904178972158925,500
"anzg_dioxins_fresh",10,"lnorm_lnorm",0.00319251866043285,0.044527046027925,500
"anzg_dioxins_fresh",10,"weibull",0.282589377434781,0.102169149594644,500
"anzg_dioxins_fresh",16,"gamma",0.357592439531993,0.171867236186461,500
"anzg_dioxins_fresh",16,"lgumbel",0.0445118837100828,0.0853821387425927,500
"anzg_dioxins_fresh",16,"llogis",0.114300516613977,0.0855211788657469,500
"anzg_dioxins_fresh",16,"lnorm",0.130295706955786,0.111660276697278,500
"anzg_dioxins_fresh",16,"lnorm_lnorm",0.0444127687117465,0.120469806905722,500
"anzg_dioxins_fresh",16,"weibull",0.308886684476414,0.110481122446951,500
"anzg_dioxins_fresh",26,"gamma",0.390389936300728,0.187523100797935,500
"anzg_dioxins_fresh",26,"lgumbel",0.0113532581568757,0.0346686515630326,500
"anzg_dioxins_fresh",26,"llogis",0.0789863407709138,0.095185943313398,500
"anzg_dioxins_fresh",26,"lnorm",0.0897777971741149,0.121388492048342,500
"anzg_dioxins_fresh",26,"lnorm_lnorm",0.0970770630945911,0.203095057332524,500
"anzg_dioxins_fresh",26,"weibull",0.332415604502776,0.122903020204731,500
"anzg_diuron_fresh",5,"gamma",0.00305856889024651,0.0266915245582479,500
"anzg_diuron_fresh",5,"lgumbel",0.0108830920991736,0.0746319894839001,500
"anzg_diuron_fresh",5,"llogis",0.00420818159550583,0.0260805255437494,500
"anzg_diuron_fresh",5,"lnorm",0.00420181300300877,0.0266311881934937,500
"anzg_diuron_fresh",5,"lnorm_lnorm",0.97399999999984,0.15929453694019,500
"anzg_diuron_fresh",5,"weibull",0.00364834441222559,0.0300671246096346,500
"anzg_diuron_fresh",6,"gamma",0.134135820992403,0.0993773627928465,500
"anzg_diuron_fresh",6,"lgumbel",0.31405667959551,0.169338204174844,500
"anzg_diuron_fresh",6,"llogis",0.18368403463639,0.0317185581452837,500
"anzg_diuron_fresh",6,"lnorm",0.211187231539683,0.0418528174663214,500
"anzg_diuron_fresh",6,"lnorm_lnorm",0,0,500
"anzg_diuron_fresh",6,"weibull",0.156936233236014,0.0828231637194884,500
"anzg_diuron_fresh",7,"gamma",0.112921449764092,0.0997877355637558,500
"anzg_diuron_fresh",7,"lgumbel",0.342446171025671,0.183910428090524,500
"anzg_diuron_fresh",7,"llogis",0.187831913043515,0.0390150399036048,500
"anzg_diuron_fresh",7,"lnorm",0.214987444279157,0.0495345425048369,500
"anzg_diuron_fresh",7,"lnorm_lnorm",3.4685546385222e-11,7.304833275907e-10,500
"anzg_diuron_fresh",7,"weibull",0.141813021852879,0.0858678470512201,500
"anzg_diuron_fresh",8,"gamma",0.0987768842650409,0.102273864402415,500
"anzg_diuron_fresh",8,"lgumbel",0.368695573408694,0.20036549994991,500
"anzg_diuron_fresh",8,"llogis",0.18773238199623,0.044130242093201,500
"anzg_diuron_fresh",8,"lnorm",0.215236876281812,0.0570236136055368,500
"anzg_diuron_fresh",8,"lnorm_lnorm",6.47458641364141e-06,6.14524260485654e-05,500
"anzg_diuron_fresh",8,"weibull",0.129551809461809,0.0891564513653203,500
"anzg_diuron_fresh",10,"gamma",0.0717631337325608,0.0977086399791247,500
"anzg_diuron_fresh",10,"lgumbel",0.414041612760167,0.220726577559527,500
"anzg_diuron_fresh",10,"llogis",0.190674042721598,0.0594342907954449,500
"anzg_diuron_fresh",10,"lnorm",0.213180575401879,0.0726441469255969,500
"anzg_diuron_fresh",10,"lnorm_lnorm",0.00525835892090449,0.0442366074650197,500
"anzg_diuron_fresh",10,"weibull",0.10508227646289,0.091871210071449,500
"anzg_diuron_fresh",16,"gamma",0.0261542934821634,0.0681905404112613,500
"anzg_diuron_fresh",16,"lgumbel",0.500874343195612,0.245917147819531,500
"anzg_diuron_fresh",16,"llogis",0.170811955093312,0.0902565248930426,500
"anzg_diuron_fresh",16,"lnorm",0.193508952103336,0.110155821540046,500
"anzg_diuron_fresh",16,"lnorm_lnorm",0.056420880295651,0.14816195546654,500
"anzg_diuron_fresh",16,"weibull",0.0522295758299257,0.0767698639678356,500
"anzg_diuron_fresh",26,"gamma",0.00445982732842942,0.0249557623783387,500
"anzg_diuron_fresh",26,"lgumbel",0.584107096922238,0.250743992151139,500
"anzg_diuron_fresh",26,"llogis",0.127746743938677,0.100331833710871,500
"anzg_diuron_fresh",26,"lnorm",0.150552780710995,0.133069317705058,500
"anzg_diuron_fresh",26,"lnorm_lnorm",0.118526757228828,0.189785972835642,500
"anzg_diuron_fresh",26,"weibull",0.0146067938708324,0.0393426634852636,500
"anzg_diuron_marine",5,"gamma",0.0104419931907103,0.0451039764043531,500
"anzg_diuron_marine",5,"lgumbel",0.0039880129115724,0.0237149038522448,500
"anzg_diuron_marine",5,"llogis",0.00782158000285714,0.0335070587121378,500
"anzg_diuron_marine",5,"lnorm",0.0074545964136894,0.0328674797293745,500
"anzg_diuron_marine",5,"lnorm_lnorm",0.947999999999878,0.222249386003979,500
"anzg_diuron_marine",5,"weibull",0.0222938174812929,0.0989695729004384,500
"anzg_diuron_marine",6,"gamma",0.218568053194314,0.026442772084392,500
"anzg_diuron_marine",6,"lgumbel",0.140373431394563,0.0950915441370988,500
"anzg_diuron_marine",6,"llogis",0.165186844549239,0.021502401047251,500
"anzg_diuron_marine",6,"lnorm",0.191881921478771,0.0366967662838896,500
"anzg_diuron_marine",6,"lnorm_lnorm",0,0,500
"anzg_diuron_marine",6,"weibull",0.283989749383113,0.12057410978746,500
"anzg_diuron_marine",7,"gamma",0.221219288797565,0.0315323367296932,500
"anzg_diuron_marine",7,"lgumbel",0.125811390859991,0.100032314210035,500
"anzg_diuron_marine",7,"llogis",0.162928581507895,0.0277511834471545,500
"anzg_diuron_marine",7,"lnorm",0.188605365648537,0.0441873704523747,500
"anzg_diuron_marine",7,"lnorm_lnorm",2.78685211130333e-11,5.06254344907874e-10,500
"anzg_diuron_marine",7,"weibull",0.301435373158144,0.13562662124689,500
"anzg_diuron_marine",8,"gamma",0.22451401092069,0.0330592025370044,500
"anzg_diuron_marine",8,"lgumbel",0.112822576379015,0.0994278276140583,500
"anzg_diuron_marine",8,"llogis",0.15994261700445,0.0327830923019026,500
"anzg_diuron_marine",8,"lnorm",0.185609266049952,0.0502022629409316,500
"anzg_diuron_marine",8,"lnorm_lnorm",1.8578472263634e-05,0.000226078544065603,500
"anzg_diuron_marine",8,"weibull",0.31709295117363,0.148798799907898,500
"anzg_diuron_marine",10,"gamma",0.225360683023027,0.044560115246817,500
"anzg_diuron_marine",10,"lgumbel",0.0895477726644803,0.0972394225010172,500
"anzg_diuron_marine",10,"llogis",0.150875524719505,0.0446508190563045,500
"anzg_diuron_marine",10,"lnorm",0.175723937084742,0.0636227158429267,500
"anzg_diuron_marine",10,"lnorm_lnorm",0.0125174926552462,0.0967060056946421,500
"anzg_diuron_marine",10,"weibull",0.345974589853,0.175186757188189,500
"anzg_diuron_marine",16,"gamma",0.220831283036942,0.0661543868441862,500
"anzg_diuron_marine",16,"lgumbel",0.0425712037349428,0.0716794388529233,500
"anzg_diuron_marine",16,"llogis",0.121466439701496,0.0609980712554771,500
"anzg_diuron_marine",16,"lnorm",0.145772069668677,0.0831728162358362,500
"anzg_diuron_marine",16,"lnorm_lnorm",0.0552547210198018,0.130177718706039,500
"anzg_diuron_marine",16,"weibull",0.41410428283814,0.206051627468266,500
"anzg_diuron_marine",26,"gamma",0.204373180411855,0.0968760430543411,500
"anzg_diuron_marine",26,"lgumbel",0.0111289500252529,0.0300174107786241,500
"anzg_diuron_marine",26,"llogis",0.0860936776593705,0.0730339727467974,500
"anzg_diuron_marine",26,"lnorm",0.104893328341008,0.094672447059352,500
"anzg_diuron_marine",26,"lnorm_lnorm",0.118083655650319,0.196051986596018,500
"anzg_diuron_marine",26,"weibull",0.475427207912194,0.237535687510272,500
"anzg_fipronil_fresh",5,"gamma",0.00379995026196529,0.0240290601383738,500
"anzg_fipronil_fresh",5,"lgumbel",0.0124835279661426,0.0759797567576833,500
"anzg_fipronil_fresh",5,"llogis",0.00554013104394752,0.0306722474860753,500
"anzg_fipronil_fresh",5,"lnorm",0.00575576872803605,0.0323453739785892,500
"anzg_fipronil_fresh",5,"lnorm_lnorm",0.967999999999553,0.17617626444069,500
"anzg_fipronil_fresh",5,"weibull",0.00442062200035527,0.0327079882104496,500
"anzg_fipronil_fresh",6,"gamma",0.159291550237686,0.0727934202304,500
"anzg_fipronil_fresh",6,"lgumbel",0.297113971442121,0.15773512380846,500
"anzg_fipronil_fresh",6,"llogis",0.179060506616449,0.026541107301084,500
"anzg_fipronil_fresh",6,"lnorm",0.207149414925403,0.0305701211825132,500
"anzg_fipronil_fresh",6,"lnorm_lnorm",0,0,500
"anzg_fipronil_fresh",6,"weibull",0.15738455677834,0.0875369627671163,500
"anzg_fipronil_fresh",7,"gamma",0.147293417071701,0.0790211298029764,500
"anzg_fipronil_fresh",7,"lgumbel",0.321458222535034,0.174782159323978,500
"anzg_fipronil_fresh",7,"llogis",0.17997921965184,0.0321361551938052,500
"anzg_fipronil_fresh",7,"lnorm",0.208211528127481,0.0369870168771407,500
"anzg_fipronil_fresh",7,"lnorm_lnorm",1.30174991081282e-12,8.84817912474731e-12,500
"anzg_fipronil_fresh",7,"weibull",0.143057612612643,0.0921829432676494,500
"anzg_fipronil_fresh",8,"gamma",0.137369476090657,0.0836824228925884,500
"anzg_fipronil_fresh",8,"lgumbel",0.341229008147214,0.194096843649864,500
"anzg_fipronil_fresh",8,"llogis",0.181374796734407,0.0376344819790241,500
"anzg_fipronil_fresh",8,"lnorm",0.207931829083584,0.0469294048212749,500
"anzg_fipronil_fresh",8,"lnorm_lnorm",1.42814469161391e-05,0.000267440099662408,500
"anzg_fipronil_fresh",8,"weibull",0.132080608497222,0.0977770535702645,500
"anzg_fipronil_fresh",10,"gamma",0.116460037042552,0.0889331761620046,500
"anzg_fipronil_fresh",10,"lgumbel",0.386595323893105,0.218185619869547,500
"anzg_fipronil_fresh",10,"llogis",0.178005867681597,0.0476315625183307,500
"anzg_fipronil_fresh",10,"lnorm",0.206655644343068,0.0621103067139155,500
"anzg_fipronil_fresh",10,"lnorm_lnorm",0.00494486431112713,0.0465719350132793,500
"anzg_fipronil_fresh",10,"weibull",0.107338262728551,0.0953313754446963,500
"anzg_fipronil_fresh",16,"gamma",0.0742334664249413,0.0886471192930364,500
"anzg_fipronil_fresh",16,"lgumbel",0.457058648178097,0.253219599515489,500
"anzg_fipronil_fresh",16,"llogis",0.160889747901092,0.0794090624025983,500
"anzg_fipronil_fresh",16,"lnorm",0.191540893930767,0.0982054302928543,500
"anzg_fipronil_fresh",16,"lnorm_lnorm",0.0574347806610483,0.143101908413231,500
"anzg_fipronil_fresh",16,"weibull",0.0588424629040543,0.080204005518383,500
"anzg_fipronil_fresh",26,"gamma",0.0303375247779204,0.0592627848285221,500
"anzg_fipronil_fresh",26,"lgumbel",0.549808890305032,0.26984951905645,500
"anzg_fipronil_fresh",26,"llogis",0.13492103744045,0.106241224881649,500
"anzg_fipronil_fresh",26,"lnorm",0.161673833614944,0.133988371065364,500
"anzg_fipronil_fresh",26,"lnorm_lnorm",0.105451123035143,0.17712083734445,500
"anzg_fipronil_fresh",26,"weibull",0.0178075908265111,0.0411137234125373,500
"anzg_fluoride_fresh",5,"gamma",0.011820646209007,0.0611325208045637,500
"anzg_fluoride_fresh",5,"lgumbel",0.00311081892337664,0.0199338141102815,500
"anzg_fluoride_fresh",5,"llogis",0.00513410888318029,0.0261414273445664,500
"anzg_fluoride_fresh",5,"lnorm",0.00538972494047731,0.0287379119863588,500
"anzg_fluoride_fresh",5,"lnorm_lnorm",0.961999999999717,0.191387717779936,500
"anzg_fluoride_fresh",5,"weibull",0.0125447010442415,0.0650656432882625,500
"anzg_fluoride_fresh",6,"gamma",0.254286218556177,0.0889583603882381,500
"anzg_fluoride_fresh",6,"lgumbel",0.146184741346597,0.110067466762277,500
"anzg_fluoride_fresh",6,"llogis",0.159125047474343,0.0319547425033985,500
"anzg_fluoride_fresh",6,"lnorm",0.186143959726249,0.0477515707307322,500
"anzg_fluoride_fresh",6,"lnorm_lnorm",0,0,500
"anzg_fluoride_fresh",6,"weibull",0.254260032896635,0.0875794707437406,500
"anzg_fluoride_fresh",7,"gamma",0.266717527785129,0.0980864663703842,500
"anzg_fluoride_fresh",7,"lgumbel",0.131620469492915,0.113774421028378,500
"anzg_fluoride_fresh",7,"llogis",0.154706762752945,0.038476817650866,500
"anzg_fluoride_fresh",7,"lnorm",0.18184838577044,0.0572011474417165,500
"anzg_fluoride_fresh",7,"lnorm_lnorm",2.99976593780737e-11,5.85058440852677e-10,500
"anzg_fluoride_fresh",7,"weibull",0.265106854168574,0.0953027617548461,500
"anzg_fluoride_fresh",8,"gamma",0.276883315297875,0.106237532941945,500
"anzg_fluoride_fresh",8,"lgumbel",0.119838472953168,0.118136176966983,500
"anzg_fluoride_fresh",8,"llogis",0.152152390919254,0.0440318563682121,500
"anzg_fluoride_fresh",8,"lnorm",0.178001010725287,0.0640905647107136,500
"anzg_fluoride_fresh",8,"lnorm_lnorm",2.70884889999959e-05,0.000357797817199308,500
"anzg_fluoride_fresh",8,"weibull",0.273097721615415,0.100833095679515,500
"anzg_fluoride_fresh",10,"gamma",0.294399551388326,0.114561930348009,500
"anzg_fluoride_fresh",10,"lgumbel",0.0959402479076585,0.114642187093015,500
"anzg_fluoride_fresh",10,"llogis",0.146345347502454,0.0539849297004662,500
"anzg_fluoride_fresh",10,"lnorm",0.171816755265085,0.0750112826399289,500
"anzg_fluoride_fresh",10,"lnorm_lnorm",0.00283841857179374,0.0342947132406351,500
"anzg_fluoride_fresh",10,"weibull",0.288659679364683,0.103262099424602,500
"anzg_fluoride_fresh",16,"gamma",0.333577458553361,0.131056689600298,500
"anzg_fluoride_fresh",16,"lgumbel",0.0439583794900818,0.0821415324843019,500
"anzg_fluoride_fresh",16,"llogis",0.122105232864156,0.07829572293405,500
"anzg_fluoride_fresh",16,"lnorm",0.143455488648202,0.100255520960462,500
"anzg_fluoride_fresh",16,"lnorm_lnorm",0.0365179932393413,0.104624254345552,500
"anzg_fluoride_fresh",16,"weibull",0.320385447204858,0.107282222878176,500
"anzg_fluoride_fresh",26,"gamma",0.363042549715735,0.146723186899676,500
"anzg_fluoride_fresh",26,"lgumbel",0.0118492822948349,0.0394651966020832,500
"anzg_fluoride_fresh",26,"llogis",0.0901949758256962,0.0920411745492353,500
"anzg_fluoride_fresh",26,"lnorm",0.106082060131731,0.1166544616326,500
"anzg_fluoride_fresh",26,"lnorm_lnorm",0.0858745873691096,0.163204947220609,500
"anzg_fluoride_fresh",26,"weibull",0.342956544662893,0.112426409379067,500
"anzg_glyphosate_fresh",5,"gamma",0.00525163500376499,0.0329799892146843,500
"anzg_glyphosate_fresh",5,"lgumbel",0.0106308161703512,0.0680278278076407,500
"anzg_glyphosate_fresh",5,"llogis",0.00554470149581829,0.0297714150855407,500
"anzg_glyphosate_fresh",5,"lnorm",0.00612526535147701,0.0337974459885511,500
"anzg_glyphosate_fresh",5,"lnorm_lnorm",0.96599999999962,0.181410638164504,500
"anzg_glyphosate_fresh",5,"weibull",0.00644758197896835,0.0419196340970971,500
"anzg_glyphosate_fresh",6,"gamma",0.142820657445252,0.0872898950999587,500
"anzg_glyphosate_fresh",6,"lgumbel",0.302272450565319,0.16070510785365,500
"anzg_glyphosate_fresh",6,"llogis",0.183290400851099,0.0297977963926082,500
"anzg_glyphosate_fresh",6,"lnorm",0.212289810119177,0.0351714409772251,500
"anzg_glyphosate_fresh",6,"lnorm_lnorm",0,0,500
"anzg_glyphosate_fresh",6,"weibull",0.159326681019153,0.0839844457848927,500
"anzg_glyphosate_fresh",7,"gamma",0.130438778895646,0.0928379523147202,500
"anzg_glyphosate_fresh",7,"lgumbel",0.320824180175037,0.180035535157323,500
"anzg_glyphosate_fresh",7,"llogis",0.186052230080413,0.0373421812574834,500
"anzg_glyphosate_fresh",7,"lnorm",0.214595788949553,0.0442172048480027,500
"anzg_glyphosate_fresh",7,"lnorm_lnorm",4.32564376773963e-12,7.64422372910353e-11,500
"anzg_glyphosate_fresh",7,"weibull",0.148089021895025,0.0885351195774711,500
"anzg_glyphosate_fresh",8,"gamma",0.11785969360314,0.0955630261545014,500
"anzg_glyphosate_fresh",8,"lgumbel",0.342699054170188,0.196083294794187,500
"anzg_glyphosate_fresh",8,"llogis",0.186726252959584,0.0433398504810361,500
"anzg_glyphosate_fresh",8,"lnorm",0.215640270472311,0.0518496315181489,500
"anzg_glyphosate_fresh",8,"lnorm_lnorm",0.000503183146889703,0.0111097456932694,500
"anzg_glyphosate_fresh",8,"weibull",0.136571545647887,0.0927858796365054,500
"anzg_glyphosate_fresh",10,"gamma",0.0974478195424182,0.100487198890625,500
"anzg_glyphosate_fresh",10,"lgumbel",0.381110511804697,0.225740788589446,500
"anzg_glyphosate_fresh",10,"llogis",0.18746910358694,0.0556878687278755,500
"anzg_glyphosate_fresh",10,"lnorm",0.214527262182234,0.0674251514415793,500
"anzg_glyphosate_fresh",10,"lnorm_lnorm",0.00292942263681666,0.0295852994805275,500
"anzg_glyphosate_fresh",10,"weibull",0.116515880246894,0.0963437137058947,500
"anzg_glyphosate_fresh",16,"gamma",0.0458138162724825,0.0808970783937846,500
"anzg_glyphosate_fresh",16,"lgumbel",0.473953812873805,0.262962687459926,500
"anzg_glyphosate_fresh",16,"llogis",0.178501758853537,0.0848307823011176,500
"anzg_glyphosate_fresh",16,"lnorm",0.199931431339591,0.110786218150032,500
"anzg_glyphosate_fresh",16,"lnorm_lnorm",0.0376444814716657,0.111785017202465,500
"anzg_glyphosate_fresh",16,"weibull",0.0641546991889191,0.0863317996177778,500
"anzg_glyphosate_fresh",26,"gamma",0.0150688375522456,0.0493996362215128,500
"anzg_glyphosate_fresh",26,"lgumbel",0.548722712403154,0.285094659026429,500
"anzg_glyphosate_fresh",26,"llogis",0.152569993303748,0.114646269004598,500
"anzg_glyphosate_fresh",26,"lnorm",0.168219292453149,0.145202108386659,500
"anzg_glyphosate_fresh",26,"lnorm_lnorm",0.0904472596207693,0.162215978539514,500
"anzg_glyphosate_fresh",26,"weibull",0.0249719046669336,0.0591908272272423,500
