"name","step","seconds","bytes"
"fit_step_42_136","fit",52.085,110415401
"fit_step_42_137","fit",51.804,110152967
"fit_step_42_138","fit",49.721,110481904
"fit_step_42_139","fit",51.047,110605115
"fit_step_42_141","fit",49.573,110351368
"fit_step_42_142","fit",52.023,110090663
"fit_step_42_143","fit",51.395,110470487
"fit_step_42_144","fit",51.225,110281444
"fit_step_42_145","fit",49.66,110544959
"fit_step_42_146","fit",50.338,110285209
"fit_step_42_147","fit",49.59,110729545
"fit_step_42_148","fit",50.635,110164174
"fit_step_42_149","fit",49.488,110608564
"fit_step_42_112","fit",52.43,110224593
"fit_step_42_113","fit",50.277,110282971
"fit_step_42_114","fit",50.057,110409191
"fit_step_42_115","fit",50.346,110619084
"fit_step_42_116","fit",49.229,110480680
"fit_step_42_117","fit",50.719,110602891
"fit_step_42_140","fit",52.745,110539897
"fit_step_42_124","fit",48.482,110339663
"fit_step_42_125","fit",44.341,110546468
"fit_step_42_126","fit",44.814,110086544
"fit_step_42_127","fit",44.685,110339025
"fit_step_42_128","fit",49.628,110346375
"fit_step_42_129","fit",48.148,110416768
"fit_step_42_100","fit",49.475,110472949
"fit_step_42_101","fit",48.58,110152608
"fit_step_42_102","fit",49.818,110484722
"fit_step_42_103","fit",50.737,110352793
"fit_step_42_104","fit",48.786,110675487
"fit_step_42_105","fit",50.071,110347106
"fit_step_42_106","fit",51.202,110279227
"fit_step_42_107","fit",48.659,110476641
"hc_step_42_118","hc",4830.436,76536
"hc_step_42_266","hc",4878.055,76640
"hc_step_42_119","hc",4859.695,76601
"hc_step_42_264","hc",4941.941,76671
"fit_step_42_108","fit",100.765,110612091
"fit_step_42_109","fit",107.756,110607780
"fit_step_42_190","fit",111.115,110474013
"fit_step_42_191","fit",103.045,110288802
"hc_step_42_265","hc",5075.837,76637
"fit_step_42_192","fit",114.102,110612588
"hc_step_42_111","hc",5910.714,76549
"hc_step_42_131","hc",5938.503,76624
"hc_step_42_143","hc",5979.695,76624
"hc_step_42_110","hc",6009.462,76635
"fit_step_42_193","fit",47.265,110487653
"hc_step_42_104","hc",6054.867,76602
"hc_step_42_138","hc",6094.012,76705
"fit_step_42_194","fit",47.758,110349605
"fit_step_42_195","fit",122.789,110353778
"hc_step_42_132","hc",6122.159,76626
"fit_step_42_196","fit",161.244,110679448
"fit_step_42_197","fit",47.448,110416602
"hc_step_42_145","hc",6239.891,76634
"fit_step_42_198","fit",152.875,110540441
"fit_step_42_450","fit",48.498,110409111
"fit_step_42_199","fit",47.662,110345122
"hc_step_42_123","hc",6534.503,76633
"hc_step_42_121","hc",6554.659,76741
"hc_step_42_120","hc",6574.261,76556
"hc_step_42_122","hc",6595.057,76678
"fit_step_42_451","fit",111.593,110349087
"fit_step_42_453","fit",102.918,110471445
"fit_step_42_452","fit",129.199,110675025
"fit_step_42_454","fit",135.354,110545554
"hc_step_42_107","hc",6043.802,76573
"fit_step_42_455","fit",47.217,110489768
"hc_step_42_263","hc",6072.057,76654
"fit_step_42_456","fit",47.533,110284627
"hc_step_42_112","hc",5934.445,76570
"fit_step_42_457","fit",48.363,110599347
"hc_step_42_109","hc",5219.498,76587
"fit_step_42_458","fit",117.591,110474192
"hc_step_42_113","hc",5999.061,76669
"hc_step_42_142","hc",6019.356,76624
"fit_step_42_460","fit",45.896,110474064
"fit_step_42_459","fit",120.315,110474141
"hc_step_42_190","hc",6225.571,76711
"fit_step_42_461","fit",100.891,110288926
"hc_step_42_192","hc",6324.948,76710
"fit_step_42_462","fit",93.487,110155035
"hc_step_42_108","hc",6727.557,76583
"fit_step_42_463","fit",99.495,110091564
"hc_step_42_262","hc",6001.368,76565
"fit_step_42_464","fit",48.105,110276433
"hc_step_42_105","hc",5901.653,76612
"fit_step_42_465","fit",47.016,110540710
"hc_step_42_284","hc",6079.254,76597
"fit_step_42_466","fit",47.908,110548077
"hc_step_42_453","hc",6786.374,76699
"fit_step_42_467","fit",47.488,110408463
"hc_step_42_137","hc",5631.079,76595
"hc_step_42_451","hc",6929.677,76588
"hc_step_42_198","hc",7353.553,76743
"hc_step_42_126","hc",4976.647,76669
"fit_step_42_170","fit",46.41,110226236
"fit_step_42_468","fit",142.669,110596363
"fit_step_42_171","fit",47.929,110348463
"fit_step_42_469","fit",43.555,110482230
"hc_step_42_455","hc",5769.76,76650
"fit_step_42_172","fit",46.627,110477506
"hc_step_42_452","hc",8500.093,76663
"fit_step_42_173","fit",114.942,110537167
"hc_step_42_454","hc",8569.486,76584
"fit_step_42_174","fit",47.81,110351787
"hc_step_42_195","hc",9572.016,76683
"hc_step_42_458","hc",5476.238,76558
"fit_step_42_176","fit",47.363,110021635
"fit_step_42_175","fit",46.903,110408785
"fit_step_42_178","fit",40.276,110351443
"fit_step_42_177","fit",40.721,110473683
"fit_step_42_470","fit",37.33,110547816
"fit_step_42_156","fit",38.091,110609248
"fit_step_42_155","fit",38.437,110541329
"fit_step_42_472","fit",41.579,110409928
"fit_step_42_179","fit",41.935,110229756
"fit_step_42_471","fit",42.063,110542922
"fit_step_42_473","fit",41.724,110543063
"fit_step_42_475","fit",47.064,110545493
"fit_step_42_477","fit",47.407,110681839
"fit_step_42_478","fit",47.076,110609895
"fit_step_42_151","fit",47.112,110478374
"fit_step_42_489","fit",47.456,109959497
"fit_step_42_474","fit",49.698,110157691
"fit_step_42_476","fit",49.288,110483444
"fit_step_42_180","fit",49.017,110427325
"fit_step_42_181","fit",47.81,110543254
"fit_step_42_479","fit",49.658,110553310
"fit_step_42_182","fit",49.691,110673535
"fit_step_42_183","fit",49.389,110544066
"fit_step_42_184","fit",48.075,110221799
"fit_step_42_185","fit",48.628,110488815
"fit_step_42_186","fit",47.517,110539479
"fit_step_42_187","fit",50.157,110481302
"fit_step_42_188","fit",49.558,110410334
"fit_step_42_480","fit",48.381,110486873
"fit_step_42_189","fit",48.846,110415007
"fit_step_42_481","fit",49.663,110350151
"fit_step_42_482","fit",50.008,110223878
"fit_step_42_483","fit",49.992,110348687
"fit_step_42_484","fit",49.749,110480329
"fit_step_42_485","fit",47.789,110536198
"fit_step_42_486","fit",49.963,110679621
"fit_step_42_487","fit",49.446,110549465
"fit_step_42_150","fit",47.892,109971848
"fit_step_42_488","fit",49.667,110475448
"fit_step_42_152","fit",48.372,109973614
"fit_step_42_153","fit",48.055,110217864
"fit_step_42_154","fit",49.255,110669076
"fit_step_42_157","fit",41.994,110298823
"fit_step_42_158","fit",44.602,110219935
"fit_step_42_490","fit",45.02,110481638
"fit_step_42_159","fit",47.162,110153570
"fit_step_42_491","fit",47.516,110229882
"fit_step_42_492","fit",44.954,110541197
"fit_step_42_493","fit",45.131,110535930
"fit_step_42_494","fit",45.239,110419773
"fit_step_42_495","fit",48.139,110223726
"fit_step_42_496","fit",49.302,110606602
"fit_step_42_20","fit",48.515,110601298
"fit_step_42_497","fit",49.592,110412289
"fit_step_42_21","fit",49.712,110612472
"fit_step_42_160","fit",49.572,110673837
"fit_step_42_498","fit",49.89,110593872
"fit_step_42_22","fit",48.298,110672502
"fit_step_42_161","fit",51.061,110670241
"fit_step_42_499","fit",48.623,110284271
"fit_step_42_23","fit",50.153,110283192
"fit_step_42_162","fit",51.19,110425681
"hc_step_42_470","hc",2484.805,76385
"fit_step_42_24","fit",84.555,110282566
"hc_step_42_156","hc",4692.21,76666
"hc_step_42_155","hc",4762.986,76640
"fit_step_42_163","fit",50.07,110539446
"fit_step_42_25","fit",47.713,110599778
"hc_step_42_179","hc",5650.255,76727
"hc_step_42_471","hc",5692.875,76642
"hc_step_42_472","hc",5724.734,76583
"hc_step_42_473","hc",5744.494,76690
"hc_step_42_491","hc",5734.76,76742
"hc_step_42_20","hc",5783.237,76396
"hc_step_42_24","hc",3276.957,76325
"fit_step_42_164","fit",147.672,110535694
"fit_step_42_26","fit",150.383,110285528
"fit_step_42_166","fit",57.273,110607478
"fit_step_42_27","fit",115.324,110544840
"fit_step_42_165","fit",140.308,110608377
"fit_step_42_28","fit",46.969,110662380
"fit_step_42_167","fit",140.83,110608091
"hc_step_42_483","hc",5963.731,76585
"hc_step_42_158","hc",5961.112,76675
"hc_step_42_160","hc",5975.31,76691
"hc_step_42_477","hc",6057.195,76642
"hc_step_42_180","hc",6092.632,76662
"fit_step_42_10","fit",49.29,110676775
"fit_step_42_11","fit",46.51,110278825
"hc_step_42_23","hc",6140.726,76476
"hc_step_42_182","hc",6175.445,76579
"fit_step_42_168","fit",61.974,110415321
"fit_step_42_29","fit",70.659,110279926
"fit_step_42_12","fit",55.846,110609325
"fit_step_42_430","fit",57.513,110096855
"fit_step_42_169","fit",57.53,110547548
"hc_step_42_474","hc",6324.458,76621
"hc_step_42_152","hc",6387.048,76662
"hc_step_42_153","hc",6489.672,76616
"hc_step_42_185","hc",6537.003,76698
"fit_step_42_13","fit",167.139,110739836
"fit_step_42_431","fit",59.416,110285962
"fit_step_42_14","fit",59.118,110407777
"fit_step_42_432","fit",175.781,110608585
"hc_step_42_187","hc",4805.337,76578
"fit_step_42_433","fit",47.5,110483785
"hc_step_42_12","hc",2483.714,76268
"fit_step_42_15","fit",77.562,110419057
"hc_step_42_186","hc",6115.776,76582
"hc_step_42_490","hc",4170.559,76633
"fit_step_42_434","fit",139.066,110608054
"fit_step_42_16","fit",54.895,110347246
"hc_step_42_159","hc",6316.637,76655
"fit_step_42_435","fit",48.145,110665698
"hc_step_42_496","hc",6423.713,76650
"fit_step_42_17","fit",71.061,110415111
"hc_step_42_188","hc",6659.021,76679
"fit_step_42_436","fit",39.544,110548142
"hc_step_42_15","hc",2969.429,76354
"fit_step_42_18","fit",106.174,110484132
"hc_step_42_28","hc",6171.335,76498
"hc_step_42_164","hc",6341.342,76660
"fit_step_42_437","fit",121.775,110416533
"fit_step_42_19","fit",126.055,110290751
"hc_step_42_14","hc",5893.693,76473
"fit_step_42_438","fit",47.868,110093324
"hc_step_42_27","hc",6863.857,76536
"fit_step_42_439","fit",125.586,110536419
"hc_step_42_22","hc",7347.246,76428
"fit_step_42_40","fit",141.915,110481403
"fit_step_42_41","fit",43.312,110619705
"fit_step_42_440","fit",45.511,110346736
"fit_step_42_441","fit",45.976,110157926
"fit_step_42_45","fit",45.68,110411866
"fit_step_42_46","fit",46.281,110404519
"fit_step_42_446","fit",45.937,110476927
"fit_step_42_49","fit",46.05,110284070
"fit_step_42_42","fit",46.487,110480424
"fit_step_42_43","fit",46.587,110412553
"fit_step_42_442","fit",46.579,110022620
"fit_step_42_44","fit",47.734,110538943
"fit_step_42_443","fit",47.681,110485657
"fit_step_42_444","fit",47.226,110543325
"fit_step_42_445","fit",47.675,110542184
"fit_step_42_47","fit",47.558,110409302
"fit_step_42_48","fit",47.175,110476799
"fit_step_42_447","fit",47.207,110478234
"fit_step_42_448","fit",48.023,110605494
"fit_step_42_34","fit",44.226,110412658
"fit_step_42_36","fit",43.997,110025741
"fit_step_42_37","fit",43.796,110086703
"fit_step_42_449","fit",46.923,110612703
"fit_step_42_30","fit",46.423,110478659
"fit_step_42_410","fit",46.839,110410839
"fit_step_42_412","fit",46.289,110409584
"fit_step_42_413","fit",44.426,110356126
"fit_step_42_31","fit",47.181,110664927
"fit_step_42_32","fit",46.936,110273261
"fit_step_42_411","fit",48.155,110540375
"fit_step_42_33","fit",47.37,110613051
"fit_step_42_35","fit",46.617,110277825
"fit_step_42_414","fit",47.056,110543788
"fit_step_42_415","fit",48.82,110093671
"fit_step_42_416","fit",47.424,110337203
"fit_step_42_38","fit",47.952,110156669
"fit_step_42_417","fit",48.471,110278491
"fit_step_42_39","fit",47.31,110544098
"fit_step_42_418","fit",47.131,110666092
"fit_step_42_419","fit",49.073,110415738
"fit_step_42_60","fit",48.758,110414356
"fit_step_42_61","fit",48.19,110410877
"fit_step_42_420","fit",49.548,110672361
"fit_step_42_62","fit",48.58,110408375
"fit_step_42_421","fit",46.902,110607638
"fit_step_42_63","fit",48.27,110611496
"fit_step_42_422","fit",48.535,110476049
"fit_step_42_64","fit",47.574,110673694
"fit_step_42_423","fit",47.521,110420958
"fit_step_42_65","fit",48.678,110597670
"fit_step_42_424","fit",47.808,110606658
"fit_step_42_66","fit",48.693,110531786
"fit_step_42_425","fit",50.981,110222347
"fit_step_42_67","fit",42.384,110350231
"fit_step_42_426","fit",42.735,110551409
"fit_step_42_68","fit",43.251,110613449
"fit_step_42_427","fit",42.79,110485804
"fit_step_42_69","fit",43.866,110534864
"fit_step_42_428","fit",43.419,110491282
"fit_step_42_429","fit",43.688,110409387
"fit_step_42_50","fit",43.385,110341248
"hc_step_42_449","hc",5862.894,76621
"hc_step_42_35","hc",5867.165,76437
"hc_step_42_413","hc",5880.849,76619
"hc_step_42_34","hc",5902.077,76467
"hc_step_42_31","hc",5896.548,76520
"hc_step_42_67","hc",5894.509,76471
"hc_step_42_420","hc",5949.613,76587
"hc_step_42_68","hc",5939.247,76568
"fit_step_42_51","fit",45.792,109642765
"fit_step_42_56","fit",46.178,110348001
"hc_step_42_429","hc",5967.498,76599
"fit_step_42_55","fit",44.861,110290777
"hc_step_42_426","hc",5984.151,76690
"hc_step_42_415","hc",6003.945,76740
"fit_step_42_58","fit",50.053,110475598
"fit_step_42_54","fit",47.223,110359508
"fit_step_42_53","fit",47.729,110599890
"hc_step_42_32","hc",6041.825,76461
"hc_step_42_427","hc",6042.914,76611
"hc_step_42_50","hc",6045.928,76505
"fit_step_42_57","fit",125.87,110408574
"hc_step_42_440","hc",6132.047,76705
"fit_step_42_52","fit",131.788,110610005
"hc_step_42_69","hc",6071.505,76378
"fit_step_42_59","fit",125.562,110737666
"fit_step_42_80","fit",127.544,110407244
"fit_step_42_81","fit",131.734,110476734
"fit_step_42_82","fit",182.214,110600839
"fit_step_42_400","fit",164.997,110292305
"hc_step_42_444","hc",6264.591,76612
"fit_step_42_401","fit",144.143,110286710
"fit_step_42_83","fit",165.634,110090587
"hc_step_42_46","hc",6303.37,76547
"fit_step_42_84","fit",174.509,110287088
"hc_step_42_442","hc",6335.239,76698
"fit_step_42_403","fit",46.179,110347097
"fit_step_42_85","fit",46.408,110468686
"hc_step_42_43","hc",6427.002,76473
"fit_step_42_402","fit",44.582,110609353
"fit_step_42_86","fit",132.099,110344994
"hc_step_42_443","hc",6476.852,76621
"fit_step_42_404","fit",47.406,110612243
"hc_step_42_41","hc",6599.536,76452
"fit_step_42_87","fit",46.524,110478732
"hc_step_42_446","hc",6827.106,76704
"fit_step_42_405","fit",46.386,110671894
"hc_step_42_423","hc",6910.527,76537
"fit_step_42_88","fit",46.779,110284940
"hc_step_42_33","hc",6732.313,76436
"hc_step_42_55","hc",6571.479,76563
"hc_step_42_53","hc",6622.374,76452
"fit_step_42_406","fit",47.571,110415549
"fit_step_42_407","fit",46.68,109707276
"fit_step_42_89","fit",47.952,110405237
"hc_step_42_85","hc",6662.246,76460
"fit_step_42_408","fit",46.012,110222048
"hc_step_42_412","hc",6520.049,76709
"fit_step_42_409","fit",46.388,110425389
"hc_step_42_42","hc",6752.451,76400
"fit_step_42_70","fit",41.073,110416770
"hc_step_42_401","hc",8089.085,76679
"hc_step_42_44","hc",6568.501,76435
"fit_step_42_72","fit",37.722,110287203
"hc_step_42_83","hc",8267.286,76595
"fit_step_42_71","fit",40.762,110725324
"hc_step_42_80","hc",8517.186,76488
"fit_step_42_73","fit",156.307,110416201
"hc_step_42_81","hc",8542.411,76525
"hc_step_42_57","hc",8622.807,76576
"hc_step_42_59","hc",8619.183,76523
"hc_step_42_65","hc",6768.078,76409
"fit_step_42_74","fit",175.322,110531103
"fit_step_42_75","fit",172.423,110474381
"fit_step_42_76","fit",186.529,110613981
"fit_step_42_78","fit",40.033,110608252
"fit_step_42_77","fit",190.922,110606079
"hc_step_42_84","hc",8703.435,76603
"fit_step_42_96","fit",47.233,110289992
"fit_step_42_79","fit",47.943,110413053
"fit_step_42_92","fit",47.786,110480160
"fit_step_42_98","fit",47.427,110221843
"fit_step_42_350","fit",47.409,110159058
"fit_step_42_90","fit",48.398,110350052
"fit_step_42_91","fit",50.361,110606065
"fit_step_42_93","fit",48.28,110157531
"fit_step_42_94","fit",48.726,110286579
"fit_step_42_95","fit",48.747,110601371
"fit_step_42_97","fit",50.718,110224097
"fit_step_42_99","fit",48.526,110420255
"fit_step_42_351","fit",48.08,110480040
"fit_step_42_352","fit",50.43,110088724
"fit_step_42_353","fit",50.433,110606463
"fit_step_42_354","fit",49.045,110608742
"fit_step_42_355","fit",50.281,110549301
"fit_step_42_356","fit",49.234,110735710
"fit_step_42_357","fit",50.311,110546912
"fit_step_42_358","fit",49.662,110354803
"fit_step_42_359","fit",49.913,110224416
"fit_step_42_360","fit",49.373,110605839
"fit_step_42_361","fit",48.509,110544253
"fit_step_42_362","fit",50.87,110410735
"fit_step_42_363","fit",50.046,110600468
"fit_step_42_394","fit",47.06,109766753
"fit_step_42_364","fit",48.513,110413886
"fit_step_42_366","fit",48.462,110281842
"fit_step_42_372","fit",47.555,110601442
"fit_step_42_393","fit",47.718,110417333
"fit_step_42_365","fit",48.91,110475586
"fit_step_42_367","fit",49.178,110475513
"fit_step_42_368","fit",49.135,110351907
"fit_step_42_369","fit",49.558,110472740
"fit_step_42_370","fit",48.771,110416053
"fit_step_42_371","fit",49.489,110167148
"fit_step_42_373","fit",49.283,110548898
"fit_step_42_374","fit",49.212,110279932
"fit_step_42_375","fit",48.765,110418878
"fit_step_42_376","fit",48.563,110603142
"fit_step_42_377","fit",48.91,110551333
"fit_step_42_378","fit",50.163,110412681
"fit_step_42_379","fit",49.432,110361364
"fit_step_42_380","fit",50.311,110673805
"fit_step_42_381","fit",49.173,110546221
"fit_step_42_382","fit",49.297,110473722
"fit_step_42_383","fit",48.635,110676698
"fit_step_42_384","fit",48.855,110030977
"fit_step_42_386","fit",49.325,110731144
"fit_step_42_387","fit",49.519,110608214
"fit_step_42_388","fit",50.195,110336142
"fit_step_42_389","fit",50.509,110670818
"fit_step_42_390","fit",50.261,110531292
"fit_step_42_392","fit",49.238,110349247
"fit_step_42_395","fit",49.657,110477220
"fit_step_42_396","fit",48.177,110669958
"fit_step_42_397","fit",48.559,110281668
"fit_step_42_385","fit",50.928,110542049
"fit_step_42_391","fit",51.407,110406016
"fit_step_42_398","fit",46.786,110413426
"hc_step_42_362","hc",5986.649,76692
"hc_step_42_382","hc",5992.468,76565
"hc_step_42_99","hc",6033.242,76429
"hc_step_42_353","hc",6063.646,76596
"hc_step_42_91","hc",6083.319,76464
"hc_step_42_371","hc",6078.789,76620
"fit_step_42_330","fit",48.612,110348034
"fit_step_42_331","fit",51.474,110666994
"fit_step_42_399","fit",49.099,110351039
"fit_step_42_333","fit",47.651,110541348
"fit_step_42_332","fit",49.299,110283100
"fit_step_42_334","fit",145.405,110469894
"hc_step_42_365","hc",6516.106,76676
"fit_step_42_335","fit",50.334,110546681
"hc_step_42_354","hc",6249.741,76614
"fit_step_42_336","fit",52.586,110347092
"hc_step_42_92","hc",6067.452,76480
"fit_step_42_337","fit",49.96,110218908
"hc_step_42_391","hc",6932.562,76640
"fit_step_42_338","fit",50.154,110421398
"hc_step_42_332","hc",5931.262,76696
"fit_step_42_339","fit",50.36,110605872
"hc_step_42_330","hc",6653.863,76635
"fit_step_42_340","fit",48.478,110224637
"hc_step_42_333","hc",7303.791,76654
"fit_step_42_341","fit",49.51,110350567
"hc_step_42_90","hc",6161.587,76525
"fit_step_42_342","fit",49.193,110484882
"hc_step_42_381","hc",6438.702,76597
"fit_step_42_349","fit",41.671,110471044
"fit_step_42_343","fit",41.903,110354841
"fit_step_42_346","fit",43.252,110614187
"fit_step_42_345","fit",43.743,110280509
"fit_step_42_347","fit",43.636,110419854
"fit_step_42_344","fit",45.372,110218111
"fit_step_42_348","fit",45.892,110152317
"fit_step_42_310","fit",47.922,110284880
"fit_step_42_314","fit",47.716,110277285
"fit_step_42_311","fit",48.199,110348154
"fit_step_42_312","fit",47.847,110356580
"fit_step_42_315","fit",49.487,110415639
"fit_step_42_316","fit",50.047,110487040
"fit_step_42_317","fit",49.154,110277751
"fit_step_42_318","fit",50.249,110222123
"fit_step_42_319","fit",49.281,110551734
"fit_step_42_320","fit",49.298,110540578
"fit_step_42_322","fit",49.289,110600197
"fit_step_42_323","fit",49.88,110489456
"fit_step_42_324","fit",50,110219900
"fit_step_42_326","fit",49.857,110531951
"fit_step_42_327","fit",50.07,110342936
"fit_step_42_328","fit",49.74,110482244
"fit_step_42_300","fit",49.313,110613438
"fit_step_42_304","fit",49.359,110538600
"fit_step_42_313","fit",51.622,110615703
"fit_step_42_321","fit",50.061,110610559
"fit_step_42_325","fit",50.529,110477986
"fit_step_42_329","fit",50.826,110480425
"fit_step_42_301","fit",50.683,110343483
"fit_step_42_302","fit",50.891,110597522
"fit_step_42_303","fit",50.477,110352560
"fit_step_42_305","fit",50.624,110418434
"fit_step_42_306","fit",50.308,110351962
"fit_step_42_307","fit",50.543,109961510
"fit_step_42_308","fit",51.159,110614320
"fit_step_42_309","fit",51.206,110551087
"hc_step_42_320","hc",5791.394,76590
"hc_step_42_323","hc",6001.79,76589
"hc_step_42_301","hc",6004.892,76697
"hc_step_42_324","hc",6071.686,76702
"hc_step_42_305","hc",6117.225,76727
"hc_step_42_233","hc",6322.755,76564
"hc_step_42_312","hc",6425.3,76604
"hc_step_42_310","hc",6582.168,76715
"hc_step_42_242","hc",5918.067,76684
"hc_step_42_4","hc",6277.46,76432
"hc_step_42_302","hc",6059.929,76601
"hc_step_42_319","hc",6127.257,76643
"hc_step_42_311","hc",6588.601,76579
"hc_step_42_306","hc",6570.379,76754
"hc_step_42_315","hc",6252.926,76667
"hc_step_42_249","hc",5979.25,76574
"hc_step_42_211","hc",6026.33,76581
"hc_step_42_244","hc",6062.405,76634
"hc_step_42_1","hc",6100.278,76406
"hc_step_42_221","hc",6106.499,76679
"hc_step_42_241","hc",6664.481,76617
"hc_step_42_237","hc",5880.395,76582
"hc_step_42_243","hc",5935.811,76585
"hc_step_42_213","hc",6167.22,76642
"hc_step_42_207","hc",6051.287,76634
"gen_args","barrier",NA,NA
"true_hc","barrier",NA,NA
"scenario","barrier",NA,NA
"dataset_names","barrier",NA,NA
"fits","barrier",NA,NA
"proportions","barrier",NA,NA
"controller","barrier",NA,NA
"gen","barrier",NA,NA
"data","barrier",NA,NA
"true_hc_cache","barrier",NA,NA
"fits_cache","barrier",NA,NA
"hc_step_42_460","hc",4223.6,76612
"hc_step_42_456","hc",4253.53,76567
"hc_step_42_296","hc",5196.52,76606
"hc_step_42_293","hc",5281.906,76588
"hc_step_42_290","hc",5329.209,76611
"hc_step_42_239","hc",5748.052,76597
"hc_step_42_297","hc",5766.148,76589
"hc_step_42_202","hc",5783.455,76673
"hc_step_42_235","hc",5818.06,76605
"hc_step_42_205","hc",5821.6,76690
"hc_step_42_464","hc",5792.28,76580
"hc_step_42_2","hc",5879.92,76443
"hc_step_42_106","hc",5813.775,76577
"hc_step_42_203","hc",5902.464,76651
"hc_step_42_208","hc",5911.593,76625
"hc_step_42_204","hc",5912.968,76618
"hc_step_42_271","hc",5918.894,76631
"hc_step_42_209","hc",5927.902,76633
"hc_step_42_206","hc",5933.679,76603
"hc_step_42_101","hc",5925.154,76611
"hc_step_42_231","hc",5992.987,76627
"hc_step_42_299","hc",5986.334,76539
"hc_step_42_461","hc",5935.548,76593
"hc_step_42_459","hc",5949.803,76679
"hc_step_42_191","hc",5955.404,76596
"hc_step_42_197","hc",5958.853,76575
"hc_step_42_465","hc",5958.67,76626
"hc_step_42_291","hc",6019.885,76598
"hc_step_42_199","hc",5970.716,76512
"hc_step_42_147","hc",6003.889,76603
"hc_step_42_292","hc",6086.626,76561
"hc_step_42_298","hc",6095.188,76616
"hc_step_42_5","hc",6160.261,76456
"hc_step_42_125","hc",6103.83,76590
"hc_step_42_463","hc",6089.943,76679
"hc_step_42_457","hc",6095.638,76602
"hc_step_42_254","hc",6136.92,76690
"hc_step_42_100","hc",6131.038,76618
"hc_step_42_462","hc",6130.761,76628
"hc_step_42_201","hc",6191.063,76697
"hc_step_42_129","hc",6156.334,76615
"hc_step_42_500","hc",6192.838,76695
"hc_step_42_260","hc",6173.088,76599
"hc_step_42_148","hc",6185.282,76679
"hc_step_42_133","hc",6205.149,76677
"hc_step_42_252","hc",6233.982,76640
"hc_step_42_272","hc",6243.279,76690
"hc_step_42_124","hc",6221.102,76614
"hc_step_42_102","hc",6224.969,76657
"hc_step_42_139","hc",6236.935,76670
"hc_step_42_116","hc",6252.162,76625
"hc_step_42_115","hc",6260.313,76638
"hc_step_42_268","hc",6274.914,76668
"hc_step_42_258","hc",6309.27,76693
"hc_step_42_255","hc",6337.886,76674
"hc_step_42_261","hc",6334.144,76628
"hc_step_42_257","hc",6337.843,76741
"hc_step_42_136","hc",6335.318,76752
"hc_step_42_259","hc",6347.434,76560
"hc_step_42_196","hc",6334.682,76669
"hc_step_42_128","hc",6351.594,76685
"hc_step_42_253","hc",6380.314,76710
"hc_step_42_275","hc",6390.939,76660
"hc_step_42_273","hc",6404.728,76594
"hc_step_42_144","hc",6394.184,76712
"hc_step_42_149","hc",6408.809,76582
"hc_step_42_276","hc",6431.428,76543
"hc_step_42_286","hc",6431.467,76654
"hc_step_42_146","hc",6413.76,76643
"hc_step_42_250","hc",6462.747,76707
"hc_step_42_114","hc",6468.514,76651
"hc_step_42_134","hc",6475.214,76646
"hc_step_42_288","hc",6502.453,76720
"hc_step_42_269","hc",6478.378,76757
"hc_step_42_135","hc",6484.579,76596
"hc_step_42_117","hc",6486.84,76688
"hc_step_42_289","hc",6513.925,76679
"hc_step_42_283","hc",6543.126,76683
"hc_step_42_127","hc",6521.506,76627
"hc_step_42_279","hc",6553.652,76588
"hc_step_42_130","hc",6554.841,76679
"hc_step_42_140","hc",6570.104,76694
"hc_step_42_194","hc",6556.805,76628
"hc_step_42_141","hc",6585.874,76545
"hc_step_42_267","hc",6598.541,76657
"hc_step_42_256","hc",6628.141,76605
"hc_step_42_220","hc",6709.402,76560
"hc_step_42_224","hc",6726.683,76584
"hc_step_42_281","hc",6701.156,76648
"hc_step_42_285","hc",6701.558,76712
"hc_step_42_219","hc",6743.972,76699
"hc_step_42_103","hc",6690.319,76651
"hc_step_42_228","hc",6784.094,76674
"hc_step_42_280","hc",6755.809,76652
"hc_step_42_226","hc",6813.106,76612
"hc_step_42_450","hc",6740.533,76632
"hc_step_42_215","hc",6817.481,76692
"hc_step_42_210","hc",6834.464,76745
"hc_step_42_246","hc",6840.794,76572
"hc_step_42_225","hc",6849.715,76546
"hc_step_42_218","hc",6884.819,76723
"hc_step_42_216","hc",6888.041,76657
"hc_step_42_193","hc",6831.687,76606
"hc_step_42_223","hc",6914.838,76684
"hc_step_42_247","hc",6925.452,76672
"hc_step_42_222","hc",6956.407,76757
"hc_step_42_229","hc",6965.712,76632
"hc_step_42_248","hc",6987.106,76696
"hc_step_42_232","hc",8547.452,76669
"hc_step_42_6","hc",8557.841,76490
"hc_step_42_3","hc",8576.79,76456
"hc_step_42_8","hc",8607.157,76351
"hc_step_42_230","hc",8614.811,76709
"hc_step_42_236","hc",8637.948,76738
"hc_step_42_7","hc",8747.75,76388
"hc_step_42_245","hc",8749.02,76637
"hc_step_42_238","hc",8843.404,76673
"hc_step_42_234","hc",8854.88,76645
"hc_step_42_9","hc",8855.116,76484
"hc_step_42_240","hc",8872.457,76700
"hc_step_42_466","hc",5589.697,76643
"hc_step_42_467","hc",6437.068,76698
"hc_step_42_170","hc",6995.761,76745
"hc_step_42_484","hc",7071.041,76575
"hc_step_42_486","hc",7418.619,76618
"hc_step_42_178","hc",7647.239,76756
"hc_step_42_482","hc",7533.199,76717
"hc_step_42_150","hc",7553.744,76688
"hc_step_42_181","hc",7659.05,76646
"hc_step_42_183","hc",7655.153,76770
